Collection Name,Title#1,Name#1,Name URI#1,Resource Type#1,Resource Type URI#1,Genre#1,Genre URI#1,Date Created#1,Language Term#1,Language Term URI#1,Language Term Type#1,Extent#1,Form#1,Form URI#1,Form#2,Form URI#2,Abstract#1,Subject Topic#1,Subject Topic URI#1,Subject Topic#2,Subject Topic URI#2,Subject Topic#3,Subject Topic URI#3,Subject Topic#4,Subject Topic URI#4,Subject Name#1,Subject Name URI#1,Subject Geographic#1,Subject Geographic URI#1,Subject Genre#1,Subject Genre URI#1,Identifier#1,Identifier ARK#1,Physical Location#1,Shelf Locator#1,Date Captured#1,Internet Media Type#1,Digital Origin#1,Access Condition#1,Access Condition URI#1,ln_RECORDID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME,lnexp_PAGEURL
Sturtevant Plates,"The Chautauqua, Boulder, Colo. No.3 J.B. Sturtevant.","Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Northwest view of the Chautauqua Auditorium with tents to the left.,Auditoriums,http://id.worldcat.org/fast/821234,Music-halls,http://id.worldcat.org/fast/1030671,Theaters,http://id.worldcat.org/fast/1149370,Tents,http://id.worldcat.org/fast/1147746,,,"Boulder (Boulder, Colorado, United States, North America) (populated place)",GNIS: 178680,,,narv_sturtevant_43_xx708.jpg,https://ark.colorado.edu/ark:/47540/1d1g8609w3ng,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,307,4897,narv_sturtevant_43_xx708.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~307~294308
Sturtevant Plates,"The Chicago Banner, Oil Gas Development Co.","Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Exterior view of a derrick tower for oil and gas. There is a sign on the exterior wall that reads ""The Chicago Banner Oil, Gas & Development Co. -- Office 2020 12th St. Boulder.""",Oil wells,http://id.worldcat.org/fast/1044913,Oil well drilling rigs,http://id.worldcat.org/fast/1044883,,,,,,,"Boulder (Boulder, Colorado, United States, North America) (populated place)",GNIS: 178680,,,narv_sturtevant_44_xx145.jpg,https://ark.colorado.edu/ark:/47540/1h3v4v9507q3,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,364,4897,narv_sturtevant_44_xx145.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~364~294376
Sturtevant Plates,"The City of Boulder, Colo. 1902","Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Aerial view of a neighborhood and other city buildings in Boulder, Colorado.",Neighborhoods,http://id.worldcat.org/fast/1715963,Landscapes,http://id.worldcat.org/fast/1735625,Dwellings,http://id.worldcat.org/fast/899978,Cities and towns,http://id.worldcat.org/fast/861748,,,"Boulder (Boulder, Colorado, United States, North America) (populated place)",GNIS: 178680,,,narv_sturtevant_44_xx119.jpg,https://ark.colorado.edu/ark:/47540/x0849982x65z,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,344,4897,narv_sturtevant_44_xx119.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~344~294396
Sturtevant Plates,"The Coburn Mill and wooden out-buildings with horse-drawn wagons making deliveries and pick-ups, equipment piled around outside","Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Exterior view of Coburn Mill in Colorado. Several men drive horse-drawn carts on the dirt roads around the mill.,Mines and mineral resources,http://id.worldcat.org/fast/1022541,Mills and mill-work,http://id.worldcat.org/fast/1021870,Mine buildings,http://id.worldcat.org/fast/1022019,Horse-drawn vehicles,http://id.worldcat.org/fast/960548,,,"Colorado (United States, North America) (first order administrative division)",http://id.loc.gov/authorities/names/n80125532,,,narv_sturtevant_40_xx315.jpg,https://ark.colorado.edu/ark:/47540/fc2c0v29x134,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,84,4897,narv_sturtevant_40_xx315.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~84~294158
Sturtevant Plates,"The Colorado Chautauqua Near Boulder, 1901","Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1901,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Aerial view of Colorado Chautauqua Auditorium in Boulder.,Cities and towns,http://id.worldcat.org/fast/861748,Chautauquas,http://id.worldcat.org/fast/852616,Auditoriums,http://id.worldcat.org/fast/821234,Outdoor recreation,http://id.worldcat.org/fast/1049159,,,"Boulder (Boulder, Colorado, United States, North America) (populated place)",GNIS: 178680,,,narv_sturtevant_44_xx127.jpg,https://ark.colorado.edu/ark:/47540/2g419k5213cw,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,347,4897,narv_sturtevant_44_xx127.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~347~294393
Sturtevant Plates,The Colorado Chautauqua No. 45,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Aerial view of Colorado Chautauqua Auditorium in Boulder.,Cities and towns,http://id.worldcat.org/fast/861748,Chautauquas,http://id.worldcat.org/fast/852616,Auditoriums,http://id.worldcat.org/fast/821234,Outdoor recreation,http://id.worldcat.org/fast/1049159,,,"Boulder (Boulder, Colorado, United States, North America) (populated place)",GNIS: 178680,,,narv_sturtevant_44_xx103.jpg,https://ark.colorado.edu/ark:/47540/zp561233v25j,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,341,4897,narv_sturtevant_44_xx103.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~341~294399
Sturtevant Plates,The Colorado Chautauqua No. 50,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Aerial view of Colorado Chautauqua Auditorium in Boulder.,Cities and towns,http://id.worldcat.org/fast/861748,Chautauquas,http://id.worldcat.org/fast/852616,Auditoriums,http://id.worldcat.org/fast/821234,Outdoor recreation,http://id.worldcat.org/fast/1049159,,,"Boulder (Boulder, Colorado, United States, North America) (populated place)",GNIS: 178680,,,narv_sturtevant_45_xx218.jpg,https://ark.colorado.edu/ark:/47540/m71n8n10z7v5,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,432,4897,narv_sturtevant_45_xx218.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~432~294449
Sturtevant Plates,"The Colorado Chautauqua, Boulder 1901, No. 3","Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1901,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Aerial view of Colorado Chautauqua Auditorium in Boulder.,Cities and towns,http://id.worldcat.org/fast/861748,Chautauquas,http://id.worldcat.org/fast/852616,Auditoriums,http://id.worldcat.org/fast/821234,Outdoor recreation,http://id.worldcat.org/fast/1049159,,,"Boulder (Boulder, Colorado, United States, North America) (populated place)",GNIS: 178680,,,narv_sturtevant_45_xx212.jpg,https://ark.colorado.edu/ark:/47540/sw8r0d00p0fd,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,425,4897,narv_sturtevant_45_xx212.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~425~294456
Sturtevant Plates,"The Colorado Chautauqua, No.47, J.B. Sturtevant","Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"View of homes and residents in Chautauqua Park, Boulder, Colorado. There are tents spread throughout the area.",Cities and towns,http://id.worldcat.org/fast/861748,Landscapes,http://id.worldcat.org/fast/1735625,Tents,http://id.worldcat.org/fast/1147746,Dwellings,http://id.worldcat.org/fast/899978,,,"Boulder (Boulder, Colorado, United States, North America) (populated place)",GNIS: 178680,,,narv_sturtevant_49_xx687.jpg,https://ark.colorado.edu/ark:/47540/xm887m89r6jh,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,661,4897,narv_sturtevant_49_xx687.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~661~294702
Sturtevant Plates,"The Columbin owned by A. J. Macky, Boulder Colo.","Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Two men and two women, one holding a dog, pose in a carriage in Boulder, Colorado.",Horse-drawn vehicles,http://id.worldcat.org/fast/960548,Carriages and carts,http://id.worldcat.org/fast/861748,Portraits,http://id.worldcat.org/fast/1072324,,,,,"Boulder (Boulder, Colorado, United States, North America) (populated place)",GNIS: 178680,,,narv_sturtevant_44_xx136.jpg,https://ark.colorado.edu/ark:/47540/gs8f3117s3wj,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,356,4897,narv_sturtevant_44_xx136.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~356~294384
